stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag,p_up_vs_random,p_down_vs_random,q_up,q_down
WTI_session,europe_midday,2.0,post_ceasefire_complex,43,43,10,21,12,23.25581395348837,48.837209302325576,27.906976744186046,-0.3828471971027005,-0.2499780125857038,1.2566152343484336,False,0.1609671969711517,0.03103251950014485,0.34277447488594354,0.27929267550130366
WTI_session,global_reopen_pre_mcx,2.0,post_ceasefire_complex,41,41,14,17,10,34.14634146341464,41.46341463414634,24.390243902439025,-0.2959523355298478,-0.0381506114539046,2.107529860355872,False,0.9120671518304253,0.2694564051597772,0.9120671518304254,0.48916417803073386
WTI_session,india_midday,2.0,post_ceasefire_complex,43,43,17,19,7,39.53488372093023,44.18604651162791,16.27906976744186,-0.1363315322728844,0.0228585267855003,1.9295230149302305,False,0.3883232289789247,0.13113050286965056,0.582484843468387,0.48916417803073386
WTI_session,india_morning,2.0,post_ceasefire_complex,42,42,19,14,9,45.23809523809524,33.33333333333333,21.428571428571427,0.0261788504296693,0.2343054825533432,0.766213322661523,False,0.10170693003109332,1.0,0.34277447488594354,1.0
WTI_session,mcx_open_drive,2.0,post_ceasefire_complex,42,42,10,11,21,23.809523809523807,26.190476190476197,50.0,0.0195184514857421,-0.0336944452137589,0.442582914419185,False,0.1904302638255242,0.32610945202048924,0.34277447488594354,0.48916417803073386
WTI_session,mcx_tail,2.0,post_ceasefire_complex,43,43,16,15,12,37.2093023255814,34.88372093023256,27.906976744186046,-0.0779477310456979,-0.0419164994230585,0.958891261965999,False,0.5897737906589076,0.8292484591829459,0.758280587990024,1.0
WTI_session,other_valid_hours,2.0,post_ceasefire_complex,42,42,13,11,18,30.952380952380956,26.190476190476197,42.85714285714285,0.1461785762653127,0.0260798680456377,0.938221186892818,False,0.7434206976952527,0.32610945202048924,0.8363482849071593,0.48916417803073386
WTI_session,us_open,2.0,post_ceasefire_complex,86,86,38,29,19,44.18604651162791,33.72093023255814,22.093023255813957,0.1195979533186096,0.1434448139502362,1.4290943870932924,False,0.03276264507885984,0.939220772891616,0.2948638057097386,1.0
WTI_session,us_pre_open,2.0,post_ceasefire_complex,43,43,19,18,6,44.18604651162791,41.86046511627907,13.953488372093023,-0.1813978515134586,0.1286672897693224,2.026884541260666,False,0.13113050286965056,0.2355589199240793,0.34277447488594354,0.48916417803073386
WTI_session,europe_midday,3.0,strong_escalation_op_rising_lion,4,4,3,0,1,75.0,0.0,25.0,0.8734941996284963,0.6695847914485715,1.15472447024825,True,0.11111111111111112,0.30864197530864196,0.6944444444444444,0.5555555555555556
WTI_session,global_reopen_pre_mcx,3.0,strong_escalation_op_rising_lion,4,4,1,3,0,25.0,75.0,0.0,-0.2585137114368943,-0.4184912645735647,0.7304640390320337,True,1.0,0.11111111111111112,1.0,0.25
