stream,session_window_ist,phase_id,phase_label,magnitude_tier,count,pct,n_total,low_confidence_flag
WTI_session,us_open,4,naval_blockade_removed,Q5_90_100,1,12.5,8,False
WTI_session,europe_midday,5,slight_escalation_strait_closure,Q1_0_25,2,18.181818181818183,11,False
WTI_session,europe_midday,5,slight_escalation_strait_closure,Q2_25_50,3,27.27272727272727,11,False
WTI_session,europe_midday,5,slight_escalation_strait_closure,Q3_50_75,3,27.27272727272727,11,False
WTI_session,europe_midday,5,slight_escalation_strait_closure,Q4_75_90,1,9.090909090909092,11,False
WTI_session,europe_midday,5,slight_escalation_strait_closure,Q5_90_100,2,18.181818181818183,11,False
WTI_session,global_reopen_pre_mcx,5,slight_escalation_strait_closure,Q1_0_25,3,25.0,12,False
WTI_session,global_reopen_pre_mcx,5,slight_escalation_strait_closure,Q2_25_50,2,16.666666666666664,12,False
WTI_session,global_reopen_pre_mcx,5,slight_escalation_strait_closure,Q3_50_75,3,25.0,12,False
WTI_session,global_reopen_pre_mcx,5,slight_escalation_strait_closure,Q4_75_90,2,16.666666666666664,12,False
WTI_session,global_reopen_pre_mcx,5,slight_escalation_strait_closure,Q5_90_100,2,16.666666666666664,12,False
WTI_session,india_midday,5,slight_escalation_strait_closure,Q1_0_25,4,36.36363636363637,11,False
WTI_session,india_midday,5,slight_escalation_strait_closure,Q2_25_50,1,9.090909090909092,11,False
WTI_session,india_midday,5,slight_escalation_strait_closure,Q3_50_75,3,27.27272727272727,11,False
WTI_session,india_midday,5,slight_escalation_strait_closure,Q4_75_90,1,9.090909090909092,11,False
WTI_session,india_midday,5,slight_escalation_strait_closure,Q5_90_100,2,18.181818181818183,11,False
WTI_session,india_morning,5,slight_escalation_strait_closure,Q1_0_25,2,18.181818181818183,11,False
WTI_session,india_morning,5,slight_escalation_strait_closure,Q2_25_50,3,27.27272727272727,11,False
WTI_session,india_morning,5,slight_escalation_strait_closure,Q3_50_75,3,27.27272727272727,11,False
WTI_session,india_morning,5,slight_escalation_strait_closure,Q4_75_90,2,18.181818181818183,11,False
WTI_session,india_morning,5,slight_escalation_strait_closure,Q5_90_100,1,9.090909090909092,11,False
WTI_session,mcx_open_drive,5,slight_escalation_strait_closure,Q1_0_25,1,8.333333333333332,12,False
WTI_session,mcx_open_drive,5,slight_escalation_strait_closure,Q2_25_50,5,41.66666666666667,12,False
WTI_session,mcx_open_drive,5,slight_escalation_strait_closure,Q3_50_75,1,8.333333333333332,12,False
WTI_session,mcx_open_drive,5,slight_escalation_strait_closure,Q4_75_90,3,25.0,12,False
WTI_session,mcx_open_drive,5,slight_escalation_strait_closure,Q5_90_100,2,16.666666666666664,12,False
WTI_session,mcx_tail,5,slight_escalation_strait_closure,Q1_0_25,3,27.27272727272727,11,False
WTI_session,mcx_tail,5,slight_escalation_strait_closure,Q2_25_50,2,18.181818181818183,11,False
WTI_session,mcx_tail,5,slight_escalation_strait_closure,Q3_50_75,2,18.181818181818183,11,False
WTI_session,mcx_tail,5,slight_escalation_strait_closure,Q4_75_90,3,27.27272727272727,11,False
WTI_session,mcx_tail,5,slight_escalation_strait_closure,Q5_90_100,1,9.090909090909092,11,False
WTI_session,other_valid_hours,5,slight_escalation_strait_closure,Q1_0_25,3,27.27272727272727,11,False
WTI_session,other_valid_hours,5,slight_escalation_strait_closure,Q2_25_50,2,18.181818181818183,11,False
WTI_session,other_valid_hours,5,slight_escalation_strait_closure,Q3_50_75,3,27.27272727272727,11,False
WTI_session,other_valid_hours,5,slight_escalation_strait_closure,Q4_75_90,1,9.090909090909092,11,False
WTI_session,other_valid_hours,5,slight_escalation_strait_closure,Q5_90_100,2,18.181818181818183,11,False
WTI_session,us_open,5,slight_escalation_strait_closure,Q1_0_25,6,27.27272727272727,22,False
WTI_session,us_open,5,slight_escalation_strait_closure,Q2_25_50,5,22.727272727272727,22,False
WTI_session,us_open,5,slight_escalation_strait_closure,Q3_50_75,5,22.727272727272727,22,False
WTI_session,us_open,5,slight_escalation_strait_closure,Q4_75_90,3,13.636363636363635,22,False
WTI_session,us_open,5,slight_escalation_strait_closure,Q5_90_100,3,13.636363636363635,22,False
