stream,phase_id,phase_label,day_archetype,current_window,n_observations,top_next_window,pct_up_next,pct_down_next,pct_flat_next,low_confidence_flag
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,us_pre_open,3,us_open,33.33333333333333,0.0,66.66666666666666,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,europe_midday,3,us_pre_open,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,global_reopen_pre_mcx,3,mcx_open_drive,33.33333333333333,0.0,66.66666666666666,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_midday,3,europe_midday,0.0,100.0,0.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_morning,3,india_midday,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_open_drive,3,india_morning,100.0,0.0,0.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_tail,3,other_valid_hours,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_open,6,mcx_tail,66.66666666666666,16.666666666666664,16.666666666666664,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_pre_open,3,us_open,0.0,33.33333333333333,66.66666666666666,True
WTI_session,9.0,ceasefire_pause_breakdown_renewed_escalation,whipsaw_two_sided,us_open,4,mcx_tail,25.0,75.0,0.0,True
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,europe_midday,5,us_pre_open,40.0,20.0,40.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,global_reopen_pre_mcx,5,mcx_open_drive,0.0,60.0,40.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,india_midday,5,europe_midday,60.0,40.0,0.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,india_morning,5,india_midday,60.0,0.0,40.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,mcx_open_drive,5,india_morning,60.0,40.0,0.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,mcx_tail,5,other_valid_hours,40.0,20.0,40.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,us_open,10,mcx_tail,80.0,10.0,10.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,all_day_trend_up,us_pre_open,5,us_open,100.0,0.0,0.0,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,whipsaw_two_sided,europe_midday,6,us_pre_open,16.666666666666664,16.666666666666664,66.66666666666666,False
